emp_no,first_name,last_name,dept_name
411484,Arvin,Bain,Development
87319,Zita,Bain,Development
95294,Dulce,Bain,Development
457051,Rosli,Bain,Sales
260144,Fun,Baja,Sales
94680,Teruyuki,Baja,Sales
18666,Hitofumi,Baja,Development
285061,Babette,Baja,Sales
462760,Chenye,Baja,Sales
228436,Vugranam,Baja,Development
425860,JoAnna,Bakhtari,Sales
254868,Mohammad,Bakhtari,Development
59743,Zhenhua,Bakhtari,Development
298592,Jiann,Bakhtari,Development
73687,Zito,Bakhtari,Sales
430859,Gritta,Bakhtari,Sales
416589,Jianhua,Bakhtari,Development
19134,Seongbin,Bakhtari,Sales
261754,Tzvetan,Bala,Development
211427,Yechiam,Bala,Sales
494586,Youngkon,Bala,Development
415555,Yuchang,Bala,Development
80466,Takahiro,Bala,Sales
50995,Ugo,Bala,Sales
448440,Idoia,Bala,Sales
232098,Margareta,Bale,Sales
263000,Mayuko,Bale,Sales
277853,Manibrata,Bale,Sales
471929,Kristen,Bale,Development
25339,Brewster,Bale,Development
499548,Aloys,Bale,Development
72264,Alain,Bale,Development
424995,Jouni,Bale,Sales
109090,Mircea,Bale,Development
484808,Siddarth,Bale,Development
249924,Remmert,Bale,Development
107293,Haldon,Ballarin,Sales
45216,Gou,Ballarin,Development
475756,Susumu,Ballarin,Development
427371,Emdad,Ballarin,Development
407229,Narain,Ballarin,Development
108794,Basil,Bamford,Development
16799,Shigeichiro,Bamford,Development
60653,Wonhee,Bamford,Development
262550,Masako,Baranowski,Sales
469910,Huiqun,Baranowski,Development
52299,Shin,Baranowski,Development
87483,Vesna,Baranowski,Development
27528,Martijn,Baranowski,Development
26623,Berni,Barbanera,Sales
215946,Josyula,Barbanera,Development
17146,Aemilian,Barbanera,Sales
85199,Souichi,Barbanera,Development
13186,Kyoichi,Barbanera,Sales
211589,Temple,Barbanera,Development
256769,Shiv,Barbanera,Sales
222702,Dmitry,Barbanera,Development
292301,Maris,Barbanera,Development
288322,Shahab,Bardell,Development
268386,Jiong,Bardell,Development
432710,Paraskevi,Bardell,Development
468296,Shan,Bardell,Sales
292281,Lakshmi,Bardell,Sales
250454,Paddy,Bardell,Development
109267,Ziyad,Bardell,Development
215697,Tooru,Bardell,Development
21612,Martial,Bardell,Sales
56382,Valery,Bardell,Sales
238934,Evgueni,Bardell,Development
23532,Duke,Bardell,Sales
299462,Chenye,Barinka,Development
57566,Masami,Barinka,Development
27905,Monique,Barinka,Development
295351,Niranjan,Barinka,Sales
273067,Matk,Barinka,Sales
37466,Mabhin,Barinka,Development
208726,Mary,Barinka,Development
285560,Shigehito,Barinka,Development
436869,Billie,Barinka,Development
219138,Yoshimitsu,Barinka,Development
46124,Shunichi,Barinka,Sales
412560,Mari,Barinka,Sales
479562,Temple,Barreiro,Development
251883,Trygve,Barreiro,Sales
264019,Ulises,Barreiro,Sales
45432,Richard,Barreiro,Sales
262319,Mooi,Barreiro,Development
47640,Persi,Barreiro,Development
38243,Herbert,Barreiro,Development
84459,Amalendu,Barreiro,Development
14513,Samphel,Barreiro,Sales
244675,Aloys,Barreiro,Development
418659,Basim,Barreiro,Development
283847,Fai,Barriga,Sales
484597,Alejandro,Barriga,Development
28344,Fan,Barriga,Sales
14888,Temple,Barriga,Sales
262557,Rosalie,Barriga,Sales
54089,Sandeepan,Barriga,Development
412951,Paris,Barriga,Sales
482820,Weiye,Barriga,Sales
471304,Shrikanth,Barvinok,Development
493594,Jayesh,Barvinok,Development
427988,Martial,Barvinok,Sales
208689,Hideo,Barvinok,Sales
250528,Abdulla,Barvinok,Sales
488627,Sven,Barvinok,Development
49894,Wilmer,Barvinok,Development
243099,Mansur,Barvinok,Development
462510,Kshitij,Barvinok,Development
271284,Jackson,Barvinok,Development
97468,Ramalingam,Barvinok,Sales
201191,Kitty,Basagni,Sales
220119,Kauko,Basagni,Sales
207512,Valeska,Basagni,Sales
75201,Boguslaw,Basagni,Sales
99290,Youssef,Basagni,Development
78493,Kaijung,Basagni,Development
260378,Taisook,Basagni,Development
228587,Katsuo,Basagni,Sales
488667,Mayumi,Basagni,Development
432402,Adib,Basagni,Development
229822,Vidya,Basagni,Development
457948,Fayez,Basagni,Development
455957,Mack,Basagni,Sales
47763,Yagil,Basart,Sales
69637,Tse,Basart,Sales
76562,Renee,Basart,Sales
298333,Huican,Basart,Sales
32147,Shahaf,Basart,Development
497565,Dinah,Basart,Development
266643,Tonia,Basawa,Development
11515,Ulf,Basawa,Sales
63019,Fayez,Basawa,Development
228853,Mayumi,Basawa,Development
430224,Noritoshi,Basawa,Development
298693,Taiji,Basawa,Development
272947,Kirk,Basawa,Sales
33812,Patricio,Basawa,Sales
200809,Arvin,Basawa,Sales
238360,Demin,Basawa,Sales
498281,Tomokazu,Basawa,Development
405294,Shigenori,Basawa,Sales
235018,Guozhong,Basawa,Development
459173,Lein,Basawa,Sales
453837,Shrikanth,Basawa,Sales
435491,Kristinn,Bashian,Development
298137,Cathie,Bashian,Sales
287512,Guadalupe,Bashian,Development
435354,Bowen,Bashian,Sales
58201,Willard,Bashian,Development
458384,Rutger,Bashian,Sales
469108,Constantino,Bashian,Sales
263713,Abdulla,Bashian,Development
479764,Kazuhisa,Bashian,Development
217350,Bernardo,Bauknecht,Sales
80744,Badri,Bauknecht,Sales
210985,Reinhard,Bauknecht,Sales
454951,Weiye,Bauknecht,Sales
53712,Hidde,Bauknecht,Development
38305,Tomoyuki,Bauknecht,Development
267124,Kwangsub,Bauknecht,Sales
474439,Genta,Bauknecht,Development
458238,Barton,Baumann,Development
280790,Ekawit,Baumann,Development
245528,Kristinn,Baumann,Sales
258595,Sadun,Baumann,Sales
256657,Terresa,Baumann,Sales
441628,Lubomir,Bazelow,Sales
18448,Rosine,Bazelow,Development
270510,Claude,Bazelow,Development
76590,Mats,Bazelow,Sales
206122,Munenori,Bazelow,Development
488928,Adel,Bazelow,Sales
239939,Uli,Bazelow,Development
471679,Suzette,Bazelow,Sales
243178,Kaijung,Bazelow,Development
286110,Khedija,Bazelow,Development
442802,Angus,Bazelow,Sales
290869,Byong,Bazzichi,Development
421392,Seongbin,Bazzichi,Development
464346,Bernardo,Bazzichi,Sales
249805,Kitty,Bazzichi,Development
252924,Kazuhisa,Bazzichi,Sales
247216,Georg,Bazzichi,Development
495437,Shahar,Bazzichi,Development
108096,Arun,Bazzichi,Development
270735,Yucai,Beausoleil,Sales
281768,Eckart,Beausoleil,Sales
410265,Alper,Beausoleil,Sales
233749,Charlene,Beausoleil,Development
100686,True,Beausoleil,Sales
252703,Barna,Beausoleil,Sales
410117,Fumiyo,Beausoleil,Sales
482035,Conal,Beausoleil,Development
259841,Pascal,Beausoleil,Development
281293,Chikara,Bednarek,Sales
473287,Odysseas,Bednarek,Development
481992,Kwan,Bednarek,Development
277661,Hilari,Bednarek,Development
271109,Vincent,Bednarek,Development
481551,Akemi,Bednarek,Development
61177,Somnath,Bednarek,Development
45972,Rafael,Bednarek,Development
212750,Sajjan,Bednarek,Development
87064,Ewing,Bednarek,Development
81849,Debatosh,Bednarek,Sales
236441,Salvador,Bednarek,Development
107330,Navid,Bednarek,Sales
86437,Zvonko,Bednarek,Development
409777,Jenwei,Beerel,Sales
226782,Jaber,Beerel,Sales
70172,Toshimo,Beerel,Development
87168,Herb,Beerel,Development
71590,Irene,Beerel,Development
89785,Amabile,Beerel,Development
259951,Shir,Beerel,Development
22783,Takahiro,Beerel,Sales
250225,Fuqing,Beerel,Development
78116,Tokuyasu,Beerel,Sales
68808,Morrie,Beerel,Development
220956,Dannz,Beerel,Sales
456317,Lucian,Beerel,Development
234153,Remzi,Beerel,Development
478279,Mack,Beeson,Development
288617,Tsutomu,Beeson,Development
411891,Karsten,Beeson,Development
416663,Chiranjit,Beeson,Development
471375,Youssef,Beeson,Sales
487282,Masoud,Beeson,Development
413801,Francesca,Beeson,Development
207761,Vatsa,Beeson,Development
93314,Carrsten,Beeson,Development
281743,Mitchel,Beeson,Development
81755,Peer,Beeson,Development
12798,Lillian,Beeson,Sales
78441,Abdulla,Beetstra,Development
422461,Ebbe,Beetstra,Development
65835,Arra,Beetstra,Sales
105852,Filipe,Beetstra,Sales
101321,Arvind,Beetstra,Development
222768,Shimshon,Beetstra,Development
79247,Yinlin,Beetstra,Development
224014,Perry,Beetstra,Development
411834,Fusako,Beetstra,Sales
281345,Giordano,Beetstra,Sales
263997,Gita,Begiun,Development
237643,Premsyl,Begiun,Development
415912,Gadiel,Begiun,Development
91113,Goncalo,Begiun,Sales
453766,Vatsa,Begiun,Sales
425115,Naftali,Begiun,Development
445389,Sariel,Begiun,Development
40779,Itzchak,Begiun,Development
481296,Dmitri,Begiun,Sales
13392,Fumitake,Beidas,Sales
210554,Piyawadee,Beidas,Sales
17973,Sanjit,Beidas,Development
74166,Shawna,Beidas,Sales
47293,Unal,Beidas,Development
63679,Amalendu,Beidas,Development
39966,Utpal,Beidas,Sales
40018,Yongmao,Beidas,Development
420034,Pascal,Beilner,Sales
455933,Danco,Beilner,Development
418254,Masamitsu,Beilner,Development
482776,Kristin,Beilner,Sales
83468,Charlene,Beilner,Sales
223995,Hyuckchul,Beilner,Development
412737,Pantung,Beilner,Sales
34143,Gay,Beilner,Development
255971,Xianlong,Beilner,Sales
236417,Nikolaus,Beilner,Sales
464033,Fan,Beilner,Development
50437,Maha,Beilner,Development
423803,Xuejun,Beilner,Development
296599,Lalit,Beilner,Development
419986,Cristinel,Belinskaya,Development
272648,Jungsoon,Belinskaya,Development
17448,Makato,Belinskaya,Development
404055,Weiru,Belinskaya,Sales
410356,Yongqiao,Belinskaya,Sales
246134,Nobuyoshi,Belinskaya,Development
17900,Sakthirel,Belinskaya,Development
239642,Mara,Belinskaya,Development
78474,Youssef,Belinskaya,Development
84268,Kazuhira,Belinskaya,Development
214970,Arfst,Belinskaya,Sales
16130,Kerryn,Belinskaya,Development
54963,Toshiko,Bellmore,Development
208771,Nidapan,Bellmore,Development
266729,Nahid,Bellone,Development
71864,Martina,Bellone,Development
20022,Felicidad,Bellone,Development
487789,Val,Bellone,Development
436254,Tsutomu,Bellone,Sales
14690,Yechezkel,Bellone,Development
405832,Dante,Bellone,Development
253634,Sakthirel,Bellone,Development
266974,Rafael,Bellone,Development
445248,Leandro,Bellone,Development
238537,Tomofumi,Bellone,Development
419726,Rosita,Bellone,Development
295241,Makato,Bellone,Development
496039,Masamitsu,Bellone,Sales
222330,Gor,Bellone,Sales
468524,Geraldo,Bellone,Sales
458054,Yagil,Benaini,Development
439889,Constantijn,Benaini,Development
287123,Marko,Benaini,Sales
74014,Hilary,Benaini,Development
57489,Jaihie,Benaini,Development
210289,Roddy,Benantar,Development
78710,Theirry,Benantar,Development
40226,Hyuncheol,Benantar,Sales
264649,Kwee,Benantar,Sales
254053,Heeju,Benantar,Development
441182,Mayumi,Benantar,Development
238619,Badri,Benantar,Development
281574,Rasikan,Benantar,Development
420816,Vitali,Benner,Development
226067,Baruch,Benner,Sales
75061,Jeanne,Benner,Sales
85609,Otmar,Benner,Development
76530,Honesty,Benner,Development
99804,Abdelghani,Benner,Development
202271,Josyula,Benner,Sales
93399,Rosalie,Bennet,Development
290990,Guiseppe,Bennet,Development
100574,Lucien,Bennet,Sales
486651,Tse,Bennet,Development
272296,Duro,Bennet,Development
297888,Chaosheng,Bennis,Development
490215,Dannz,Bennis,Sales
424259,Seongbin,Bennis,Development
51863,Idoia,Bennis,Development
498389,Minghong,Bennis,Development
19147,Chaitali,Bennis,Sales
108070,Khoa,Bennis,Sales
480121,Martina,Benveniste,Development
32233,Kenroku,Benveniste,Development
457849,Vugranam,Benveniste,Sales
233557,Boutros,Benveniste,Development
499410,Sailaja,Benzaken,Development
264234,Rayond,Benzaken,Development
254294,Shridhar,Benzaken,Development
267840,Jianhui,Benzaken,Development
14914,Gretta,Benzaken,Development
38252,Tadahiro,Benzaken,Sales
65448,Menkae,Benzaken,Sales
282042,Masaki,Benzaken,Development
102793,Joydip,Benzaken,Development
25003,Dietrich,Benzmuller,Sales
498362,Pintsang,Benzmuller,Development
473202,Sadun,Benzmuller,Development
488969,Remko,Benzmuller,Sales
227059,Supot,Benzmuller,Development
50478,Leni,Benzmuller,Sales
246717,Sham,Benzmuller,Sales
421111,Ziva,Benzmuller,Sales
407133,Terresa,Benzmuller,Development
13786,Takushi,Berendt,Sales
455337,Kamakshi,Berendt,Development
400162,Arvind,Berendt,Development
94987,Kazuhira,Berendt,Development
23342,Xinglin,Berendt,Development
82573,Genevieve,Berendt,Sales
59380,Zvonko,Berendt,Sales
422066,Aleksander,Berendt,Development
81177,Bodh,Berendt,Development
29120,Parto,Bergere,Sales
210044,Ymte,Bergere,Sales
236740,Shahaf,Bergere,Development
249958,Marjo,Bergere,Sales
413642,Elliott,Bergere,Sales
444034,Jackson,Bernardeschi,Sales
427028,Saddek,Bernardeschi,Sales
65572,Hironoby,Bernardeschi,Development
19419,Palash,Bernardeschi,Sales
406495,Pintsang,Bernardeschi,Development
37454,KayLiang,Bernardeschi,Sales
50285,Utz,Bernardeschi,Sales
15271,Shiv,Bernardeschi,Sales
271801,IEEE,Bernardeschi,Development
281159,Sakthirel,Bernardinello,Development
459596,Constantino,Bernardinello,Development
424252,Shirish,Bernardinello,Sales
59166,Charlene,Bernardinello,Development
424840,Mara,Bernardinello,Development
485742,Mana,Bernardinello,Development
100013,Gunilla,Bernardinello,Development
402920,Peternela,Bernardinello,Sales
220622,Tsuneo,Bernardinello,Development
291958,Anneli,Bernardinello,Development
421388,Elzbieta,Bernatsky,Sales
263002,Ramzi,Bernatsky,Sales
222147,Hitomi,Bernatsky,Sales
243494,Dannz,Bernatsky,Sales
283337,True,Bernatsky,Development
45973,Mokhtar,Bernatsky,Sales
74684,Oguz,Bernatsky,Sales
85537,Tzu,Bernatsky,Sales
274282,Saeko,Bernatsky,Sales
81900,Mario,Bernatsky,Development
438657,Baziley,Bernatsky,Development
210097,Hercules,Bernatsky,Development
202014,Mara,Bernatsky,Sales
64392,Amabile,Bernatsky,Development
29729,Alassane,Bernatsky,Sales
53204,Nirmal,Bernatsky,Sales
411447,Brewster,Bernick,Development
216191,Yuuichi,Bernick,Development
410799,Paddy,Bernick,Development
209792,Yoshinari,Bernick,Development
107406,Chanjung,Bernick,Sales
99208,Mokhtar,Bernick,Development
218217,Wuxu,Bernick,Sales
43678,Shawna,Bernick,Sales
232526,Stepehn,Bernick,Sales
431157,Alexius,Bernick,Development
444501,Mostafa,Bernick,Development
412141,Arun,Bernick,Sales
233354,Mingzeng,Bernick,Development
486931,Peternela,Bernini,Development
230480,Udo,Bernini,Sales
291064,Claudi,Bernini,Development
30802,Keung,Bernini,Development
31429,Matk,Bernini,Sales
425689,Arnould,Bernini,Development
225955,Radhia,Bernini,Development
266142,Marco,Bernini,Development
425817,Cedric,Berstel,Development
269924,Francoise,Berstel,Sales
99649,Danny,Berstel,Development
99703,Manton,Berstel,Development
53459,Salvador,Berstel,Sales
80136,Gaurav,Berstel,Development
263913,Sampalli,Berstel,Sales
479123,Narain,Berstel,Development
81303,Ghassan,Berstel,Sales
484206,Mana,Berstel,Development
245398,Kazuhisa,Berstel,Development
404171,Richara,Berstel,Sales
298077,Marek,Berztiss,Sales
234562,Howell,Berztiss,Development
470610,Jacqueline,Berztiss,Development
237681,Shem,Berztiss,Development
46281,Rosine,Berztiss,Development
58024,Naftaly,Berztiss,Development
220872,Soenke,Berztiss,Development
42930,Izaskun,Berztiss,Development
67609,Poornachandra,Berztiss,Sales
237512,Guozhong,Berztiss,Development
36705,Zissis,Berztiss,Development
218503,Urs,Berztiss,Development
79049,Lijie,Besancenot,Sales
269081,Tiina,Besancenot,Development
44454,Toshimo,Besancenot,Sales
279642,Feipei,Besancenot,Development
29250,Radoslaw,Besancenot,Sales
406854,Reinhold,Besancenot,Development
417828,Marjo,Besancenot,Development
443713,Susumu,Besancenot,Development
482935,Xiaoheng,Besancenot,Development
432116,Henk,Besselaar,Development
52130,Kwangho,Besselaar,Development
238131,Wojceich,Besselaar,Sales
39917,Guoxiang,Besselaar,Development
75916,Dante,Besselaar,Development
98183,Masami,Besselaar,Sales
72003,Kamakshi,Besselaar,Development
26086,Turgut,Beutelspacher,Sales
79748,George,Beutelspacher,Development
75530,Martial,Beutelspacher,Sales
278727,Shakhar,Beutelspacher,Development
91325,Phillip,Beutelspacher,Sales
230331,Nidapan,Beutelspacher,Development
217509,Saeed,Beutelspacher,Development
499230,Pranav,Beutelspacher,Development
50204,Mayuko,Beutelspacher,Sales
437271,Nikolaus,Beutelspacher,Development
449237,Conal,Beutelspacher,Sales
287373,Mabry,Beznosov,Development
289878,Adam,Beznosov,Development
200247,Chaoyi,Beznosov,Sales
41857,Munehiko,Beznosov,Sales
29237,Gennadi,Beznosov,Development
472964,Shigeo,Beznosov,Development
464022,Bartek,Beznosov,Sales
234300,Subhrajyoti,Beznosov,Development
107693,Kenton,Bharadwaj,Sales
77749,Mayumi,Bharadwaj,Development
75007,Yunming,Bharadwaj,Development
96169,Roselyn,Bharadwaj,Development
96324,Alejandro,Bharadwaj,Development
51969,Barna,Bharadwaj,Development
37270,Deborah,Bharadwaj,Development
274574,Chirstian,Bharadwaj,Sales
471664,Breannda,Bharadwaj,Development
461102,Zengping,Bhattacharjee,Sales
231057,Ziyad,Bhattacharjee,Sales
256743,King,Bhattacharjee,Development
252419,Akemi,Bhattacharjee,Development
402331,Hidefumi,Bhattacharjee,Sales
11810,Amabile,Bhattacharjee,Development
274473,Rutger,Bhattacharjee,Development
431690,Sudhanshu,Bhattacharjee,Development
48803,Yuuichi,Bhattacharjee,Development
240559,Yinlin,Bhattacharjee,Sales
79073,Almudena,Bhattacharjee,Sales
494722,Joydip,Bhattacharjee,Sales
67554,Xiaoheng,Bhattacharjee,Development
28373,Steen,Bhattacharjee,Sales
54207,Radhika,Bhattacharjee,Development
237790,Yannik,Bierbaum,Development
51121,Debaprosad,Bierbaum,Sales
58227,Armond,Bierbaum,Development
426428,Aloke,Bierbaum,Sales
469731,Ramya,Bierman,Sales
295217,Ashish,Bierman,Development
254016,Danel,Bierman,Development
221207,Jinxi,Bierman,Development
255143,Jessie,Bierman,Sales
464708,Taizo,Bierman,Sales
61486,Weiye,Bierman,Sales
210620,Anyuan,Bierman,Sales
461295,Insup,Bierman,Sales
51520,Goh,Bierman,Sales
475670,Hitomi,Billawala,Development
58396,Kenton,Billawala,Sales
13213,Hein,Billawala,Sales
105357,Martien,Billawala,Development
498617,Udi,Billawala,Development
258869,Valeska,Billawala,Development
42590,Basim,Billawala,Development
411643,Kankanahalli,Billawala,Sales
214216,Stabislas,Billawala,Development
260727,Nalini,Billawala,Sales
42746,Manu,Billawala,Development
421698,Flemming,Billawala,Sales
232995,Jixiang,Billawala,Sales
279433,Tetsurou,Billawala,Sales
424576,Weiyi,Billingsley,Development
450860,Angus,Billingsley,Sales
252482,Zito,Billingsley,Development
215680,Lokesh,Billingsley,Development
449903,Teruyuki,Billingsley,Sales
90862,Masadi,Billingsley,Sales
471716,Yuichiro,Billingsley,Development
220756,Krister,Billingsley,Development
61780,Zhilian,Billingsley,Development
497464,Karoline,Billingsley,Development
44193,Fatemeh,Billingsley,Development
201878,Mani,Binding,Sales
91018,Vitali,Binding,Development
213508,Somnath,Binding,Development
98052,JoAnne,Binding,Development
235225,Aloke,Binding,Sales
434278,Sedat,Binding,Development
430300,Xuedong,Binkley,Sales
20450,Abdelwaheb,Binkley,Development
241067,Shigeu,Binkley,Development
68747,Chikara,Binkley,Development
65173,Karlis,Binkley,Sales
256648,Muzhong,Binkley,Sales
416827,Nevio,Binkley,Development
33913,Niteen,Binkley,Sales
82385,Sanjai,Biran,Sales
288905,Kazuhito,Biran,Development
21877,Brigham,Biran,Development
440264,Izaskun,Biran,Sales
457015,Yoshinari,Biran,Sales
60518,Ziya,Biran,Sales
216181,Susuma,Biran,Sales
282683,Danny,Biran,Sales
437266,Mack,Biran,Development
281939,Demos,Biran,Development
279207,Zorica,Birch,Development
59145,Tzu,Birch,Development
250272,Khalil,Birch,Development
486246,Shaw,Birch,Sales
258010,Boaz,Birch,Development
10103,Akemi,Birch,Development
67367,Karlis,Birch,Sales
23842,Genevieve,Birdsall,Development
427905,Chaitali,Birdsall,Development
276633,Shin,Birdsall,Sales
19758,Rildo,Birdsall,Development
202905,Sham,Birdsall,Development
87060,Willard,Birdsall,Sales
92442,Lenore,Birdsall,Development
267375,Koichi,Birdsall,Sales
405736,Zhigen,Birdsall,Sales
222624,Kenton,Birdsall,Sales
431311,Gritta,Birge,Sales
402574,Chikako,Birge,Sales
466739,Navid,Birge,Development
400639,Gilbert,Birge,Development
467909,Marlo,Birge,Sales
262362,Arnd,Birge,Development
460491,Xiaopeng,Birge,Development
461769,Bodo,Birge,Development
99272,Yuriy,Birge,Sales
60865,Yuqun,Birge,Development
90603,Kristine,Birge,Development
87681,IEEE,Birge,Development
